level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	88	6	99	2996	8	11	93.056870	及
5	1	1	1	88	7	111	2995	9	12	66.106293	密
5	1	1	1	88	8	126	2995	7	12	51.553238	线
5	1	1	1	88	9	140	2995	19	12	95.663078	制造
4	1	1	1	89	0	32	3027	102	12	-1	
5	1	1	1	89	1	32	3027	102	12	73.068924	糖果
5	1	1	1	89	2	61	3023	14	24	90.267105	、
5	1	1	1	89	3	74	3023	14	24	84.035942	巧
5	1	1	1	89	4	88	3023	12	24	93.020370	克
5	1	1	1	89	5	100	3023	15	24	92.521355	力
5	1	1	1	89	6	115	3023	23	24	96.096863	制造
4	1	1	1	90	0	32	3059	50	12	-1	
5	1	1	1	90	1	32	3059	50	12	53.816792	Beale
4	1	1	1	91	0	18	3091	76	12	-1	
5	1	1	1	91	1	18	3091	24	12	80.764214	方便
5	1	1	1	91	2	48	3091	28	12	93.956932	食品
5	1	1	1	91	3	75	3087	19	24	94.815819	制造
4	1	1	1	92	0	32	3123	89	12	-1	
5	1	1	1	92	1	32	3123	11	12	90.227699	米
5	1	1	1	92	2	48	3129	3	4	84.403618	、
5	1	1	1	92	3	61	3123	17	12	91.344872	面
5	1	1	1	92	4	77	3123	44	12	96.780167	制品
5	1	1	1	92	5	101	3119	23	24	94.340454	制造
4	1	1	1	93	0	32	3155	76	12	-1	
5	1	1	1	93	1	32	3155	76	12	0.000000	RRS
4	1	1	1	94	0	32	3187	63	12	-1	
5	1	1	1	94	1	32	3187	63	12	64.331017	方便
5	1	1	1	94	2	62	3183	14	24	81.713974	面
5	1	1	1	94	3	76	3187	19	12	96.422295	制造
4	1	1	1	95	0	32	3219	102	12	-1	
5	1	1	1	95	1	32	3219	11	12	96.704102	其
5	1	1	1	95	2	47	3219	9	12	95.521683	他
5	1	1	1	95	3	61	3219	29	12	94.264420	方便
5	1	1	1	95	4	89	3215	19	24	96.559715	食品
5	1	1	1	95	5	115	3219	19	12	94.815834	制造
4	1	1	1	96	0	18	3250	63	13	-1	
5	1	1	1	96	1	18	3251	11	12	29.181065	屯
5	1	1	1	96	2	35	3250	28	13	96.707603	制品
5	1	1	1	96	3	62	3246	19	25	94.967842	制造
4	1	1	1	97	0	32	3283	63	12	-1	
5	1	1	1	97	1	32	3283	63	12	88.862282	液体
5	1	1	1	97	2	62	3279	14	24	61.313046	乳
5	1	1	1	97	3	76	3279	14	24	92.368385	制
5	1	1	1	97	4	89	3279	10	24	92.088364	造
4	1	1	1	98	0	32	3315	50	12	-1	
5	1	1	1	98	1	32	3315	19	12	64.672997	屯
5	1	1	1	98	2	58	3315	6	12	92.571976	粉
5	1	1	1	98	3	66	3315	16	12	95.372208	制造
4	1	1	1	99	0	32	3347	89	13	-1	
5	1	1	1	99	1	32	3347	11	12	95.829582	其
5	1	1	1	99	2	48	3347	8	13	93.031685	他
5	1	1	1	99	3	62	3347	15	12	41.602486	乳
5	1	1	1	99	4	76	3347	45	13	96.601089	制品
5	1	1	1	99	5	101	3343	24	25	96.280197	制造
4	1	1	1	100	0	18	3379	76	12	-1	
5	1	1	1	100	1	18	3379	76	12	2.472801	HARE
4	1	1	1	101	0	33	3411	101	13	-1	
5	1	1	1	101	1	33	3411	9	12	88.134026	肉
5	1	1	1	101	2	48	3417	3	4	90.414452	、
5	1	1	1	101	3	61	3411	8	12	57.023220	高
5	1	1	1	101	4	74	3411	8	12	96.120079	类
5	1	1	1	101	5	84	3411	50	13	25.996161	兆头
5	1	1	1	101	6	114	3407	23	25	95.421982	制造
4	1	1	1	102	0	32	3442	89	14	-1	
5	1	1	1	102	1	32	3443	11	12	49.001587	A
5	1	1	1	102	2	45	3442	76	14	17.218895	RA
5	1	1	1	102	3	99	3438	25	26	28.757881	HS
4	1	1	1	103	0	32	3475	115	12	-1	
5	1	1	1	103	1	28	3471	24	24	19.362679	HBS
5	1	1	1	103	2	61	3475	86	12	38.675461	KRM
5	1	1	1	103	3	126	3471	24	24	40.890793	HE
4	1	1	1	104	0	32	3507	102	12	-1	
5	1	1	1	104	1	32	3507	11	12	96.932343	其
5	1	1	1	104	2	49	3507	7	12	96.139473	他
5	1	1	1	104	3	61	3507	29	12	38.128696	浪头
5	1	1	1	104	4	89	3503	19	24	96.645592	食品
5	1	1	1	104	5	115	3507	19	12	96.050240	制造
4	1	1	1	105	0	18	3538	128	13	-1	
5	1	1	1	105	1	18	3539	32	12	93.092461	调味
5	1	1	1	105	2	49	3534	12	25	91.934883	品
5	1	1	1	105	3	60	3545	3	4	92.750351	、
5	1	1	1	105	4	73	3539	8	12	92.232994	发
5	1	1	1	105	5	87	3539	7	12	37.211266	酵
5	1	1	1	105	6	101	3538	19	13	96.759270	制品
5	1	1	1	105	7	126	3539	20	12	95.551826	制造
4	1	1	1	106	0	32	3571	50	12	-1	
5	1	1	1	106	1	32	3571	31	12	94.308868	味精
5	1	1	1	106	2	66	3571	16	12	96.402168	制造
4	1	1	1	107	0	32	3603	154	12	-1	
5	1	1	1	107	1	32	3603	32	12	34.336357	Sh.
5	1	1	1	107	2	76	3603	45	12	0.000000	AERA
5	1	1	1	107	3	138	3603	48	12	0.000000	AAAS
4	1	1	1	108	0	32	3635	154	12	-1	
5	1	1	1	108	1	32	3635	71	12	33.052830	SRA.
5	1	1	1	108	2	110	3635	76	12	13.519831	RRS
4	1	1	1	109	0	18	3667	76	12	-1	
5	1	1	1	109	1	18	3667	11	12	96.919197	其
5	1	1	1	109	2	35	3667	7	12	95.496872	他
5	1	1	1	109	3	44	3667	50	12	91.085587	食品
5	1	1	1	109	4	75	3663	23	24	93.992043	制造
4	1	1	1	110	0	32	3699	76	13	-1	
5	1	1	1	110	1	32	3699	24	13	92.036720	营养
5	1	1	1	110	2	62	3699	20	12	96.757385	食品
5	1	1	1	110	3	88	3695	23	25	32.611923	制造
4	1	1	1	111	0	32	3731	76	12	-1	
5	1	1	1	111	1	32	3731	24	12	89.005890	保健
5	1	1	1	111	2	62	3731	28	12	96.497200	食品
5	1	1	1	111	3	89	3727	19	24	94.430115	制造
4	1	1	1	112	0	32	3762	128	13	-1	
5	1	1	1	112	1	32	3763	11	12	90.822273	冷
5	1	1	1	112	2	48	3763	8	12	33.143730	这
5	1	1	1	112	3	60	3762	22	13	9.296989	饮品
5	1	1	1	112	4	87	3764	8	11	96.147652	及
5	1	1	1	112	5	101	3763	19	12	93.223610	食用
5	1	1	1	112	6	124	3763	10	12	22.220383	冰
5	1	1	1	112	7	138	3763	17	12	88.918961	制
5	1	1	1	112	8	154	3758	10	25	92.016251	造
4	1	1	1	113	0	32	3795	37	12	-1	
5	1	1	1	113	1	32	3795	11	12	74.763069	盐
5	1	1	1	113	2	47	3795	9	12	91.392311	加
5	1	1	1	113	3	61	3796	8	11	92.949257	工
4	1	1	1	114	0	32	3826	128	13	-1	
5	1	1	1	114	1	32	3826	24	13	95.488724	食品
5	1	1	1	114	2	62	3827	15	12	93.174881	及
5	1	1	1	114	3	76	3822	13	25	90.877327	词
5	1	1	1	114	4	88	3827	15	12	93.210777	料
5	1	1	1	114	5	103	3822	19	25	90.435051	添加
5	1	1	1	114	6	128	3827	15	12	92.167404	剂
5	1	1	1	114	7	142	3822	18	25	95.626579	制造
4	1	1	1	115	0	32	3859	115	12	-1	
5	1	1	1	115	1	32	3859	11	12	96.926903	其
5	1	1	1	115	2	49	3859	7	12	96.331619	他
5	1	1	1	115	3	62	3859	7	12	93.262512	未
5	1	1	1	115	4	76	3859	6	12	93.122627	列
5	1	1	1	115	5	88	3859	7	12	90.172630	明
5	1	1	1	115	6	100	3859	8	12	90.053421	食
5	1	1	1	115	7	115	3859	14	12	93.200172	品
5	1	1	1	115	8	128	3855	19	24	92.921547	制造
4	1	1	1	116	0	4	3891	141	12	-1	
5	1	1	1	116	1	4	3892	11	11	89.404320	酒
5	1	1	1	116	2	20	3897	3	4	88.590187	、
5	1	1	1	116	3	33	3891	17	12	30.258045	饮
5	1	1	1	116	4	49	3887	11	24	92.823624	料
5	1	1	1	116	5	60	3891	7	12	92.508232	和
5	1	1	1	116	6	69	3891	76	12	90.160988	精制
5	1	1	1	116	7	100	3887	13	24	67.871658	茶
5	1	1	1	116	8	112	3887	26	24	91.375565	制造
5	1	1	1	116	9	138	3887	11	24	89.221222	业
4	1	1	1	117	0	18	3923	50	12	-1	
5	1	1	1	117	1	18	3923	19	12	89.247551	酒
5	1	1	1	117	2	44	3923	5	12	96.598671	的
5	1	1	1	117	3	52	3923	16	12	96.200867	制造
4	1	1	1	118	0	32	3955	50	12	-1	
5	1	1	1	118	1	32	3955	31	12	94.418877	酒精
5	1	1	1	118	2	66	3955	16	12	96.164391	制造
4	1	1	1	119	0	33	3987	49	12	-1	
5	1	1	1	119	1	33	3987	31	12	91.838593	白酒
5	1	1	1	119	2	66	3983	20	24	95.557404	制造
4	1	1	1	120	0	32	4019	50	12	-1	
5	1	1	1	120	1	32	4019	31	12	88.469444	啤酒
5	1	1	1	120	2	66	4019	16	12	96.295433	制造
4	1	1	1	121	0	32	4051	50	12	-1	
5	1	1	1	121	1	32	4051	32	12	95.912811	黄酒
5	1	1	1	121	2	66	4051	16	12	95.390785	制造
4	1	1	1	122	0	32	4083	63	12	-1	
5	1	1	1	122	1	32	4083	63	12	90.699203	葡萄
5	1	1	1	122	2	64	4079	12	24	92.235840	酒
5	1	1	1	122	3	76	4083	19	12	96.206886	制造
4	1	1	1	123	0	32	4115	63	12	-1	
5	1	1	1	123	1	32	4115	63	12	96.919090	其
5	1	1	1	123	2	49	4111	14	24	92.909294	他
5	1	1	1	123	3	62	4111	14	24	88.566170	酒
5	1	1	1	123	4	76	4115	19	12	96.498993	制造
4	1	1	1	124	0	18	4147	50	12	-1	
5	1	1	1	124	1	18	4147	31	12	63.427689	饮料
5	1	1	1	124	2	52	4147	16	12	95.434929	制造
4	1	1	1	125	0	32	4179	76	12	-1	
5	1	1	1	125	1	32	4179	48	12	17.274103	RRA
5	1	1	1	125	2	86	4179	22	12	32.024445	AS
4	1	1	1	126	0	32	4211	116	12	-1	
5	1	1	1	126	1	32	4211	116	12	32.504379	GE)
5	1	1	1	126	2	77	4207	14	24	80.657265	装
5	1	1	1	126	3	91	4207	24	24	92.325317	饮用
5	1	1	1	126	4	115	4207	14	24	96.498489	水
5	1	1	1	126	5	128	4207	23	24	96.496964	制造
4	1	1	1	127	0	32	4243	141	12	-1	
5	1	1	1	127	1	32	4243	32	12	71.448036	果菜
5	1	1	1	127	2	64	4239	12	24	90.823341	汁
5	1	1	1	127	3	76	4244	6	11	93.286690	及
5	1	1	1	127	4	86	4244	9	11	90.474648	果
5	1	1	1	127	5	100	4243	8	12	28.180180	荣
5	1	1	1	127	6	115	4243	14	12	87.252174	汁
5	1	1	1	127	7	128	4239	19	24	95.366577	饮料
5	1	1	1	127	8	154	4243	19	12	95.117493	制造
4	1	1	1	128	0	32	4275	167	12	-1	
5	1	1	1	128	1	32	4275	19	12	77.192596	含
5	1	1	1	128	2	50	4271	13	24	80.862587	乳
5	1	1	1	128	3	62	4275	16	12	58.138542	饮
5	1	1	1	128	4	77	4271	11	24	92.871017	料
5	1	1	1	128	5	88	4275	8	12	92.651817	和
5	1	1	1	128	6	101	4275	20	12	96.201485	植物
5	1	1	1	128	7	127	4275	19	12	82.332199	蛋白
5	1	1	1	128	8	154	4275	19	12	95.825768	饮料
5	1	1	1	128	9	179	4275	20	12	95.626785	制造
4	1	1	1	129	0	32	4307	76	12	-1	
5	1	1	1	129	1	32	4307	24	12	90.237686	固体
5	1	1	1	129	2	62	4307	28	12	81.677017	饮料
5	1	1	1	129	3	89	4303	19	24	93.651024	制造
4	1	1	1	130	0	32	4339	128	12	-1	
5	1	1	1	130	1	32	4339	11	12	59.720745	茶
5	1	1	1	130	2	49	4339	7	12	88.696678	饮
5	1	1	1	130	3	62	4339	20	12	89.536324	料及
5	1	1	1	130	4	88	4339	7	12	96.477646	其
5	1	1	1	130	5	101	4339	7	12	96.442970	他
5	1	1	1	130	6	113	4339	21	12	88.939217	饮料
5	1	1	1	130	7	140	4339	20	12	95.869179	制造
4	1	1	1	131	0	18	4371	63	12	-1	
5	1	1	1	131	1	18	4371	63	12	95.203545	精制
5	1	1	1	131	2	50	4367	11	24	64.878326	茶
5	1	1	1	131	3	60	4367	13	24	88.835938	加
5	1	1	1	131	4	72	4367	13	24	91.179428	工
4	1	1	1	132	0	4	4403	63	12	-1	
5	1	1	1	132	1	4	4403	24	12	95.508125	烟草
5	1	1	1	132	2	36	4399	24	24	93.199883	制品
5	1	1	1	132	3	60	4403	7	12	87.065071	业
4	1	1	1	133	0	18	4435	50	12	-1	
5	1	1	1	133	1	18	4435	24	12	93.270386	烟叶
5	1	1	1	133	2	47	4435	8	12	89.518845	复
5	1	1	1	133	3	60	4435	8	12	89.972214	烤
4	1	1	1	134	0	18	4467	50	12	-1	
5	1	1	1	134	1	18	4467	50	12	31.739445	Shes
4	1	1	1	135	0	18	4499	102	12	-1	
5	1	1	1	135	1	18	4499	11	12	96.916100	其
5	1	1	1	135	2	35	4499	7	12	95.776939	他
5	1	1	1	135	3	47	4499	29	12	90.710838	烟草
5	1	1	1	135	4	75	4495	19	24	96.623398	制品
5	1	1	1	135	5	101	4499	19	12	96.137428	制造
4	1	1	1	136	0	4	4531	37	12	-1	
5	1	1	1	136	1	4	4531	37	12	66.554825	纺织
5	1	1	1	136	2	33	4524	11	28	92.315475	业
4	1	1	1	137	0	18	4563	115	12	-1	
5	1	1	1	137	1	18	4563	115	12	92.481384	棉纺
5	1	1	1	137	2	48	4559	13	24	89.214661	织
5	1	1	1	137	3	60	4559	13	24	84.294250	及
5	1	1	1	137	4	72	4563	29	12	92.938858	印染
5	1	1	1	137	5	101	4559	12	24	92.617844	精
5	1	1	1	137	6	113	4559	12	24	93.243744	加
5	1	1	1	137	7	125	4559	12	24	92.276115	工
4	1	1	1	138	0	32	4595	63	12	-1	
5	1	1	1	138	1	32	4595	63	12	92.783852	棉纺
5	1	1	1	138	2	62	4591	13	24	79.674324	纱
5	1	1	1	138	3	74	4591	13	24	92.520805	加
5	1	1	1	138	4	86	4591	13	24	91.427399	工
4	1	1	1	139	0	32	4627	63	12	-1	
5	1	1	1	139	1	32	4627	11	12	82.555634	棉
5	1	1	1	139	2	49	4623	27	24	95.476540	织造
5	1	1	1	139	3	76	4627	6	12	93.227013	加
5	1	1	1	139	4	88	4628	7	11	91.582047	工
4	1	1	1	140	0	32	4659	76	12	-1	
5	1	1	1	140	1	32	4659	12	12	83.207214	棉
5	1	1	1	140	2	45	4659	63	12	92.945549	印染
5	1	1	1	140	3	76	4655	12	24	92.389580	精
5	1	1	1	140	4	88	4655	12	24	93.264915	加
5	1	1	1	140	5	100	4655	12	24	92.554375	工
4	1	1	1	141	0	18	4691	115	12	-1	
5	1	1	1	141	1	18	4691	115	12	92.807945	毛纺
5	1	1	1	141	2	48	4687	13	24	88.473671	织
5	1	1	1	141	3	60	4687	13	24	88.225769	及
5	1	1	1	141	4	72	4687	17	24	87.705048	染
5	1	1	1	141	5	89	4687	14	24	92.179817	整
5	1	1	1	141	6	102	4687	13	24	92.681168	精
5	1	1	1	141	7	114	4687	11	24	93.213181	加
5	1	1	1	141	8	125	4687	12	24	92.461922	工
4	1	1	1	142	0	32	4723	102	13	-1	
5	1	1	1	142	1	32	4723	11	12	82.451881	毛
5	1	1	1	142	2	49	4723	7	12	96.869690	条
5	1	1	1	142	3	59	4723	10	12	97.011925	和
5	1	1	1	142	4	71	4723	63	13	49.662704	毛纱
5	1	1	1	142	5	103	4719	12	24	92.767120	线
5	1	1	1	142	6	115	4719	12	24	92.153740	加
5	1	1	1	142	7	127	4719	11	24	92.107651	工
4	1	1	1	143	0	32	4755	63	12	-1	
5	1	1	1	143	1	32	4755	11	12	77.170799	毛
5	1	1	1	143	2	49	4751	27	24	96.321419	织造
5	1	1	1	143	3	76	4755	6	12	93.241394	加
5	1	1	1	143	4	88	4756	7	11	92.161209	工
4	1	1	1	144	0	32	4787	76	12	-1	
5	1	1	1	144	1	32	4787	11	12	86.412621	毛
5	1	1	1	144	2	49	4787	15	12	87.581039	染
5	1	1	1	144	3	71	4787	7	12	91.908081	整
5	1	1	1	144	4	84	4787	6	12	92.619537	精
5	1	1	1	144	5	89	4783	11	24	93.218369	加
5	1	1	1	144	6	100	4788	8	11	92.666222	工
4	1	1	1	145	0	18	4819	115	12	-1	
5	1	1	1	145	1	18	4819	11	12	92.302460	麻
5	1	1	1	145	2	35	4819	7	12	71.280769	纺
5	1	1	1	145	3	48	4819	7	12	87.995758	织
5	1	1	1	145	4	60	4820	8	11	87.746109	及
5	1	1	1	145	5	72	4819	17	12	87.541252	染
5	1	1	1	145	6	96	4819	7	12	92.367851	整
5	1	1	1	145	7	109	4819	6	12	92.530373	精
5	1	1	1	145	8	114	4815	11	24	93.226021	加
5	1	1	1	145	9	125	4820	8	11	92.509850	工
4	1	1	1	146	0	32	4851	128	12	-1	
5	1	1	1	146	1	32	4847	24	24	52.901451	AEST
5	1	1	1	146	2	62	4847	18	24	37.426857	BSH
5	1	1	1	146	3	88	4847	30	24	44.719654	TMDL
5	1	1	1	146	4	138	4851	22	12	45.681274	YY
4	1	1	1	147	0	32	4883	63	12	-1	
5	1	1	1	147	1	32	4883	63	12	92.462021	麻
5	1	1	1	147	2	49	4879	15	24	66.305962	织
5	1	1	1	147	3	64	4879	12	24	91.293648	造
5	1	1	1	147	4	76	4879	12	24	93.190712	加
5	1	1	1	147	5	88	4879	11	24	91.829605	工
4	1	1	1	148	0	32	4915	76	12	-1	
5	1	1	1	148	1	32	4915	11	12	92.151947	麻
5	1	1	1	148	2	49	4915	15	12	82.810921	染
5	1	1	1	148	3	71	4915	7	12	91.917801	整
5	1	1	1	148	4	84	4915	6	12	92.766991	精
5	1	1	1	148	5	89	4911	11	24	93.225891	加
5	1	1	1	148	6	100	4916	8	11	92.566711	工
4	1	1	1	149	0	18	4947	128	12	-1	
5	1	1	1	149	1	18	4947	17	12	87.808495	丝
5	1	1	1	149	2	36	4947	12	12	90.434128	绢
5	1	1	1	149	3	49	4947	19	12	96.469635	纺织
5	1	1	1	149	4	73	4947	15	12	96.825142	及
5	1	1	1	149	5	89	4947	18	12	92.844589	印染
5	1	1	1	149	6	113	4947	7	12	91.590378	精
5	1	1	1	149	7	126	4947	7	12	93.260605	加
5	1	1	1	149	8	138	4948	8	11	93.074265	工
4	1	1	1	150	0	32	4979	50	12	-1	
5	1	1	1	150	1	32	4979	12	12	0.000000	旨
5	1	1	1	150	2	47	4979	9	12	0.000000	丝
5	1	1	1	150	3	62	4979	7	12	93.158691	加
5	1	1	1	150	4	74	4980	8	11	91.708481	工
4	1	1	1	151	0	32	5011	89	12	-1	
5	1	1	1	151	1	32	5011	19	12	80.401146	绢
5	1	1	1	151	2	50	5007	11	24	86.631989	纺
5	1	1	1	151	3	61	5011	8	12	92.336411	和
5	1	1	1	151	4	74	5011	16	12	92.271118	丝
5	1	1	1	151	5	89	5007	13	24	92.997742	织
5	1	1	1	151	6	101	5011	7	12	93.228394	加
5	1	1	1	151	7	113	5012	8	11	91.829063	工
4	1	1	1	152	0	32	5043	76	12	-1	
5	1	1	1	152	1	32	5043	76	12	93.216812	丝印
5	1	1	1	152	2	62	5039	14	24	83.881668	染
5	1	1	1	152	3	76	5039	12	24	92.269791	精
5	1	1	1	152	4	88	5039	12	24	93.260857	加
5	1	1	1	152	5	100	5039	12	24	92.714546	工
4	1	1	1	153	0	18	5075	128	12	-1	
5	1	1	1	153	1	18	5075	11	12	93.290886	化
5	1	1	1	153	2	35	5075	7	12	85.144836	纤
5	1	1	1	153	3	48	5075	20	12	92.990868	织造
5	1	1	1	153	4	74	5076	7	11	94.240356	及
5	1	1	1	153	5	86	5075	29	12	92.475937	印染
5	1	1	1	153	6	114	5070	13	24	92.836708	精
5	1	1	1	153	7	126	5075	7	12	93.252365	加
5	1	1	1	153	8	138	5076	8	11	91.839890	工
4	1	1	1	154	0	32	5107	76	12	-1	
5	1	1	1	154	1	32	5107	19	12	92.997124	化
5	1	1	1	154	2	50	5103	13	24	90.312286	纤
5	1	1	1	154	3	62	5107	16	12	92.557442	织
5	1	1	1	154	4	84	5107	6	12	82.896393	造
5	1	1	1	154	5	89	5103	13	24	93.053917	加
5	1	1	1	154	6	101	5108	7	11	92.494110	工
4	1	1	1	155	0	32	5139	115	13	-1	
5	1	1	1	155	1	32	5139	11	12	93.239037	化
5	1	1	1	155	2	49	5139	15	12	91.415810	纤
5	1	1	1	155	3	63	5135	19	25	91.624222	织物
5	1	1	1	155	4	88	5139	7	12	87.959976	染
5	1	1	1	155	5	101	5139	15	13	88.563171	整
5	1	1	1	155	6	115	5135	13	25	92.457207	精
5	1	1	1	155	7	128	5139	6	12	92.247940	加
5	1	1	1	155	8	140	5140	7	11	92.405144	工
4	1	1	1	156	0	18	5171	180	12	-1	
5	1	1	1	156	1	18	5171	24	12	88.875755	针织
5	1	1	1	156	2	48	5171	16	12	95.958435	或
5	1	1	1	156	3	63	5167	18	24	45.491543	钩针
5	1	1	1	156	4	87	5171	28	12	32.954079	编织
5	1	1	1	156	5	114	5167	13	24	92.977135	物
5	1	1	1	156	6	126	5172	7	11	96.506409	及
5	1	1	1	156	7	138	5171	8	12	96.801445	其
5	1	1	1	156	8	153	5167	26	24	96.215149	制品
5	1	1	1	156	9	179	5171	19	12	96.066505	制造
4	1	1	1	157	0	32	5203	128	12	-1	
5	1	1	1	157	1	32	5203	24	12	89.900436	针织
5	1	1	1	157	2	62	5203	16	12	93.772324	或
5	1	1	1	157	3	77	5199	18	24	51.350471	钩针
5	1	1	1	157	4	100	5203	8	12	0.000000	妨
5	1	1	1	157	5	113	5203	16	12	0.000000	织
5	1	1	1	157	6	128	5199	13	24	92.953552	物
5	1	1	1	157	7	140	5203	20	12	90.032692	织造
4	1	1	1	158	0	32	5235	167	12	-1	
5	1	1	1	158	1	32	5235	32	12	91.586563	针织
5	1	1	1	158	2	71	5235	7	12	93.115807	或
5	1	1	1	158	3	77	5231	10	24	0.993605	钧
5	1	1	1	158	4	86	5235	9	12	91.889732	针
5	1	1	1	158	5	101	5235	16	12	0.000000	编
5	1	1	1	158	6	116	5231	26	24	89.688675	织物
5	1	1	1	158	7	142	5231	18	24	92.853767	印染
5	1	1	1	158	8	166	5235	7	12	91.049248	精
5	1	1	1	158	9	179	5235	7	12	93.223343	加
5	1	1	1	158	10	191	5236	8	11	92.187912	工
4	1	1	1	159	0	32	5267	128	12	-1	
5	1	1	1	159	1	32	5267	32	12	90.546638	针织
5	1	1	1	159	2	71	5267	7	12	93.042328	或
5	1	1	1	159	3	77	5263	10	24	0.000000	钧
5	1	1	1	159	4	86	5267	9	12	91.196266	针
5	1	1	1	159	5	101	5267	7	12	0.000000	编
5	1	1	1	159	6	115	5267	19	12	95.134666	织品
5	1	1	1	159	7	140	5267	20	12	94.888130	制造
4	1	1	1	160	0	18	5299	115	12	-1	
5	1	1	1	160	1	18	5299	11	12	96.518860	家
5	1	1	1	160	2	32	5300	9	11	96.929146	用
5	1	1	1	160	3	44	5299	89	12	78.310738	纺织
5	1	1	1	160	4	75	5295	14	24	92.275993	制
5	1	1	1	160	5	89	5295	14	24	93.182724	成
5	1	1	1	160	6	102	5295	13	24	92.253342	品
5	1	1	1	160	7	114	5295	23	24	93.752319	制造
4	1	1	1	161	0	32	5331	76	12	-1	
5	1	1	1	161	1	32	5331	76	12	95.699753	床上
5	1	1	1	161	2	59	5327	14	24	93.195244	用
5	1	1	1	161	3	73	5327	15	24	90.433090	品
5	1	1	1	161	4	88	5331	20	12	93.298409	制造
4	1	1	1	162	0	32	5363	89	12	-1	
5	1	1	1	162	1	32	5363	89	12	90.677277	毛巾
5	1	1	1	162	2	61	5359	14	24	94.453964	类
5	1	1	1	162	3	74	5363	28	12	96.293747	制品
5	1	1	1	162	4	101	5359	23	24	93.762192	制造
4	1	1	1	163	0	32	5395	128	12	-1	
5	1	1	1	163	1	32	5395	24	12	90.225632	窗帘
5	1	1	1	163	2	61	5401	3	4	0.000000	、
5	1	1	1	163	3	74	5395	21	12	0.000000	布艺
5	1	1	1	163	4	101	5395	7	12	92.720390	类
5	1	1	1	163	5	113	5395	21	12	96.017471	产品
5	1	1	1	163	6	140	5395	20	12	92.518700	制造
4	1	1	1	164	0	32	5427	141	12	-1	
5	1	1	1	164	1	32	5427	11	12	96.926910	其
5	1	1	1	164	2	49	5427	7	12	96.169380	他
5	1	1	1	164	3	59	5427	10	12	96.669449	家
5	1	1	1	164	4	73	5428	8	11	96.633820	用
5	1	1	1	164	5	86	5427	22	12	87.326355	纺织
5	1	1	1	164	6	115	5427	15	12	91.071091	制
5	1	1	1	164	7	136	5427	6	12	91.846359	成
5	1	1	1	164	8	142	5423	12	24	92.755127	品
5	1	1	1	164	9	154	5427	19	12	96.559639	制造
4	1	1	1	165	0	18	5458	128	13	-1	
5	1	1	1	165	1	18	5459	24	12	96.684380	产业
5	1	1	1	165	2	46	5460	8	11	96.986916	用
5	1	1	1	165	3	59	5459	22	12	85.120346	纺织
5	1	1	1	165	4	87	5459	15	12	92.506248	制
5	1	1	1	165	5	101	5454	13	25	93.213982	成
5	1	1	1	165	6	114	5458	6	13	92.793243	品
5	1	1	1	165	7	126	5459	15	12	92.881187	制
5	1	1	1	165	8	140	5454	10	25	90.861938	造
4	1	1	1	166	0	32	5491	76	12	-1	
5	1	1	1	166	1	32	5491	11	12	90.202682	非
5	1	1	1	166	2	45	5491	63	12	88.306732	织造
5	1	1	1	166	3	76	5487	14	24	84.636719	布
5	1	1	1	166	4	89	5487	23	24	94.971275	制造
4	1	1	1	167	0	32	5523	89	12	-1	
5	1	1	1	167	1	32	5523	45	12	36.222809	BB.
5	1	1	1	167	2	88	5523	33	12	17.130289	HHS
4	1	1	1	168	0	32	5555	115	12	-1	
5	1	1	1	168	1	32	5555	115	12	71.966629	纺织
5	1	1	1	168	2	64	5551	11	24	84.103943	带
5	1	1	1	168	3	74	5551	14	24	82.802940	和
5	1	1	1	168	4	88	5551	14	24	61.997711	市
5	1	1	1	168	5	101	5551	14	24	92.854073	子
5	1	1	1	168	6	115	5551	14	24	82.228249	布
5	1	1	1	168	7	128	5551	23	24	92.550789	制造
4	1	1	1	169	0	32	5587	76	12	-1	
5	1	1	1	169	1	32	5587	19	12	23.758326	Eo
5	1	1	1	169	2	74	5587	34	12	28.272800	HE
4	1	1	1	170	0	32	5619	154	12	-1	
5	1	1	1	170	1	32	5619	11	12	96.915154	其
5	1	1	1	170	2	49	5619	7	12	96.025566	他
5	1	1	1	170	3	62	5619	20	12	96.820900	产业
5	1	1	1	170	4	86	5620	8	11	96.689301	用
5	1	1	1	170	5	100	5619	29	12	74.280525	纺织
5	1	1	1	170	6	136	5619	6	12	89.852600	制
5	1	1	1	170	7	148	5619	8	12	93.146301	成
5	1	1	1	170	8	162	5619	6	12	91.697098	品
5	1	1	1	170	9	175	5615	15	24	92.372276	制造
4	1	1	1	171	0	4	5651	102	12	-1	
5	1	1	1	171	1	4	5651	24	12	88.380768	纺织
5	1	1	1	171	2	34	5647	26	24	91.497345	服装
5	1	1	1	171	3	59	5657	3	4	91.811714	、
5	1	1	1	171	4	69	5651	37	12	84.674957	服
5	1	1	1	171	5	88	5647	11	24	36.123154	肇
5	1	1	1	171	6	99	5647	11	24	90.453743	业
4	1	1	1	172	0	18	5683	76	12	-1	
5	1	1	1	172	1	18	5683	11	12	93.294975	机
5	1	1	1	172	2	33	5683	9	12	84.521011	织
5	1	1	1	172	3	44	5683	50	12	95.874474	服装
5	1	1	1	172	4	75	5679	23	24	94.781868	制造
4	1	1	1	173	0	32	5715	102	12	-1	
